image_name,graphic,floral,stripe,dot,wash,pleated,ripped,knit,denim,leather,cotton,fit,pencil,capri,mini,maxi,drawstring
img/Lace-Trimmed_Denim_Shorts/img_00000006.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000007.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000008.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000011.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000012.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000015.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000017.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000018.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000019.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000021.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000023.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000024.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000028.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000029.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000030.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000031.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000032.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000033.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000034.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000037.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000038.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000039.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000040.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000041.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000042.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000043.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000044.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000045.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000046.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000048.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000049.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000050.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000051.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000052.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000053.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000054.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000056.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000058.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000059.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000060.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000061.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000064.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000065.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000066.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000068.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000070.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000071.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000072.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000074.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Denim_Shorts/img_00000075.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000002.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000003.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000005.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000008.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000011.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000012.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000013.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000018.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000019.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000020.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000022.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000023.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000024.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000026.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000027.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000028.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000029.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000030.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000031.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000034.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000035.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000036.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000038.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000039.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000040.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000042.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000044.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000050.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000051.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000052.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000053.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000056.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000057.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000058.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000060.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000062.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000063.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000064.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000065.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Trimmed_Floral_Shorts/img_00000068.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000023.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000024.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000025.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000026.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000027.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000030.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000032.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000033.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000034.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000035.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000037.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000038.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000039.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000042.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000043.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000047.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000048.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000051.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000052.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000053.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000054.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000055.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000057.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000059.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000061.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000062.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000063.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000065.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000066.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000068.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000069.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000070.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000071.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000072.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000073.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000075.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000076.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000078.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000079.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000080.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace-Up_Denim_Shorts/img_00000082.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/LEEF_PARIS_Lightning_Graphic_Drawstring_Shorts/img_00000013.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img/LEEF_PARIS_Lightning_Graphic_Drawstring_Shorts/img_00000014.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/LEEF_PARIS_Lightning_Graphic_Drawstring_Shorts/img_00000029.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000005.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000006.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000015.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img/Lace_A-Line_Skirt/img_00000018.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000019.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000030.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000035.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000037.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000041.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000042.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_A-Line_Skirt/img_00000045.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000048.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_A-Line_Skirt/img_00000049.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000001.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000002.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000003.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000004.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000005.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000006.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000007.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000008.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000009.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000010.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000011.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000012.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000013.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000014.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000015.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000016.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000017.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000018.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000020.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000021.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000022.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000023.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000024.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000025.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_Mini_Skirt/img_00000027.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000028.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000029.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000031.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000032.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000033.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000034.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000035.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000036.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000037.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000038.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000039.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000040.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000041.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000042.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000043.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000044.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000048.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000049.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000050.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000052.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000053.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000054.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000055.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000056.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000058.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000059.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000061.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000062.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000064.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000066.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000067.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000069.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000070.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000071.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000072.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000074.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000076.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000077.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000079.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000080.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_Mini_Skirt/img_00000081.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img/Lace_PJ_Shorts/img_00000004.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img/Lace_PJ_Shorts/img_00000023.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_PJ_Shorts/img_00000030.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_PJ_Shorts/img_00000048.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img/Lace_PJ_Shorts/img_00000051.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/Lace_PJ_Shorts/img_00000068.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img/Lace_Pencil_Skirt/img_00000001.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img/Lace_Pencil_Skirt/img_00000002.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img/Lace_Pencil_Skirt/img_00000004.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img/Lace_Pencil_Skirt/img_00000005.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
